product_link,title,brand,price,discount,avg_rating,total_ratings
https://www.flipkart.com/footox-trendy-sports-running-shoes-women/p/itmc9e4b22bbc035?pid=SHOH5GCYMPJJM58S&lid=LSTSHOH5GCYMPJJM58SNLVDMN&marketplace=FLIPKART&q=sports+shoes+for+women&store=osp%2Fiko%2Fd20&srno=s_1_6&otracker=search&otracker1=search&fm=Search&iid=en_nO8mv9abaE0o4ZoxZFVQk21WV8DOlOZaWiCj-_Go1YnaQrHTCd-hxPrNMgXJSmolKsZFV3OcoPIABQBx7goWkg%3D%3D&ppt=sp&ppn=sp&ssid=vlqd5tnvpc0000001755003658835&qH=32e27b1148959538,Trendy Sports Running Shoes For Women,Footox ,460,0.53,3.5,460
